type,source_tier,inferred_name,folder,ext,era_hints,culture_hints,path
building,caveman2cosmos,watermill freeze0001,watermill,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/watermill/watermill_freeze0001.nif
building,caveman2cosmos,watermill freeze0002,watermill,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/watermill/watermill_freeze0002.nif
building,caveman2cosmos,watermill freeze0003,watermill,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/watermill/watermill_freeze0003.nif
building,caveman2cosmos,watermill freeze0005,watermill,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/watermill/watermill_freeze0005.nif
building,caveman2cosmos,watermill fx,watermill,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/watermill/watermill_fx.nif
building,caveman2cosmos,watermill modern,watermill,.nif,modern,,Art/Caveman2Cosmos/art/structures/improvements/watermill/watermill_modern.nif
building,caveman2cosmos,caravel 256,waterworked,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/caravel_256.dds
building,caveman2cosmos,paddlewheeler,waterworked,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/paddlewheeler.dds
building,caveman2cosmos,waterworked industrial,waterworked,.nif,industrial,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/waterworked_industrial.nif
building,caveman2cosmos,waterworked medieval,waterworked,.kfm,medieval,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/waterworked_medieval.kfm
building,caveman2cosmos,waterworked medieval,waterworked,.nif,medieval,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/waterworked_medieval.nif
building,caveman2cosmos,waterworked modern,waterworked,.kfm,modern,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/waterworked_modern.kfm
building,caveman2cosmos,waterworked modern,waterworked,.nif,modern,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/waterworked_modern.nif
building,caveman2cosmos,waterworked renaissance,waterworked,.nif,medieval,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/waterworked_renaissance.nif
building,caveman2cosmos,waves,waterworked,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/waves.dds
building,caveman2cosmos,whalingboat ancient,waterworked,.dds,ancient,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/whalingboat_ancient.dds
building,caveman2cosmos,whalingboat modern,waterworked,.dds,modern,,Art/Caveman2Cosmos/art/structures/improvements/waterworked/whalingboat_modern.dds
building,caveman2cosmos,camp,wetland_camp,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/wetland_camp/camp.dds
building,caveman2cosmos,camp,wetland_camp,.kfm,,,Art/Caveman2Cosmos/art/structures/improvements/wetland_camp/camp.kfm
building,caveman2cosmos,camp,wetland_camp,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/wetland_camp/camp.nif
building,caveman2cosmos,camp shad,wetland_camp,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/wetland_camp/camp_shad.dds
building,caveman2cosmos,fire 1,wetland_camp,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/wetland_camp/fire_1.dds
building,caveman2cosmos,smoke,wetland_camp,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/wetland_camp/smoke.dds
building,caveman2cosmos,temperatecattails,wetland_camp,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/wetland_camp/temperatecattails.dds
building,caveman2cosmos,windmill mod,windfarm,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/windfarm/windmill_mod.dds
building,caveman2cosmos,windmill mod,windfarm,.kfm,,,Art/Caveman2Cosmos/art/structures/improvements/windfarm/windmill_mod.kfm
building,caveman2cosmos,windmill mod,windfarm,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/windfarm/windmill_mod.nif
building,caveman2cosmos,windmill mod shadow,windfarm,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/windfarm/windmill_mod_shadow.dds
building,caveman2cosmos,windtrap,windtrap,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/windtrap/windtrap.dds
building,caveman2cosmos,windtrap,windtrap,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/windtrap/windtrap.nif
building,caveman2cosmos,windtrap shadow,windtrap,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/windtrap/windtrap_shadow.dds
building,caveman2cosmos,tx contain box metal block,woodentower,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/woodentower/tx_contain_box_metal_block.dds
building,caveman2cosmos,tx stone plain 01,woodentower,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/woodentower/tx_stone_plain_01.dds
building,caveman2cosmos,tx wall stone 01,woodentower,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/woodentower/tx_wall_stone_01.dds
building,caveman2cosmos,wooden tower.blend,woodentower,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/woodentower/wooden_tower.blend.dds
building,caveman2cosmos,wooden tower.blend,woodentower,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/woodentower/wooden_tower.blend.nif
building,caveman2cosmos,factory,workshop,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/factory.dds
building,caveman2cosmos,factory gloss,workshop,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/factory_gloss.dds
building,caveman2cosmos,modern workshop,workshop,.nif,modern,,Art/Caveman2Cosmos/art/structures/improvements/workshop/modern_workshop.nif
building,caveman2cosmos,nil gloss,workshop,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/nil_gloss.dds
building,caveman2cosmos,shadow,workshop,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/shadow.dds
building,caveman2cosmos,steam,workshop,.dds,industrial,,Art/Caveman2Cosmos/art/structures/improvements/workshop/steam.dds
building,caveman2cosmos,workshop,workshop,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/workshop.dds
building,caveman2cosmos,workshop,workshop,.kfm,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/workshop.kfm
building,caveman2cosmos,workshop,workshop,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/workshop.nif
building,caveman2cosmos,workshop freeze0000,workshop,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/workshop_freeze0000.nif
building,caveman2cosmos,workshop freeze0001,workshop,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/workshop_freeze0001.nif
building,caveman2cosmos,workshop freeze0002,workshop,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/workshop_freeze0002.nif
building,caveman2cosmos,workshop freeze0003,workshop,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/workshop/workshop_freeze0003.nif
building,caveman2cosmos,wreckage,wreckage,.dds,,,Art/Caveman2Cosmos/art/structures/improvements/wreckage/wreckage.dds
building,caveman2cosmos,wreckage,wreckage,.nif,,,Art/Caveman2Cosmos/art/structures/improvements/wreckage/wreckage.nif
building,caveman2cosmos,parts,structures,.dds,,,Art/Caveman2Cosmos/art/structures/parts.dds
building,base-game,advanced factories diff,advanced_factories,.dds,,,Art/Structures/Buildings/Advanced_Factories/Advanced_Factories-DIFF.dds
building,base-game,advanced factories gloss,advanced_factories,.dds,,,Art/Structures/Buildings/Advanced_Factories/Advanced_Factories-GLOSS.dds
building,base-game,advanced factories shadow,advanced_factories,.dds,,,Art/Structures/Buildings/Advanced_Factories/Advanced_Factories-SHADOW.dds
building,base-game,advanced factories,advanced_factories,.nif,,,Art/Structures/Buildings/Advanced_Factories/Advanced_Factories.nif
building,base-game,advanced factories environment land,advanced_factories,.dds,,,Art/Structures/Buildings/Advanced_Factories/Advanced_Factories_environment_land.dds
building,base-game,advanced factory,advanced_factory,.nif,,,Art/Structures/Buildings/Advanced_Factory/Advanced_Factory.nif
building,base-game,anti missile batteries,anti-missile_batteries,.nif,,,Art/Structures/Buildings/Anti-Missile_Batteries/Anti-Missile_Batteries.nif
building,base-game,anti missile batteries diff,anti-missile_batteries,.dds,,,Art/Structures/Buildings/Anti-Missile_Batteries/Anti-Missile_Batteries_DIFF.dds
building,base-game,anti missile batteries shadow,anti-missile_batteries,.dds,,,Art/Structures/Buildings/Anti-Missile_Batteries/Anti-Missile_Batteries_SHADOW.dds
building,base-game,apostolic palace diff,apostolic_palace,.dds,,,Art/Structures/Buildings/Apostolic_Palace/Apostolic_Palace_DIFF.dds
building,base-game,apostolic palace shadow,apostolic_palace,.dds,,,Art/Structures/Buildings/Apostolic_Palace/Apostolic_Palace_SHADOW.dds
building,base-game,arcology,arcology,.nif,,,Art/Structures/Buildings/Arcology/Arcology.nif
building,base-game,arcology advshielded,arcology,.nif,,,Art/Structures/Buildings/Arcology/Arcology_AdvShielded.nif
building,base-game,arcology base diff,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Base_DIFF.dds
building,base-game,arcology base destroyed diff,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Base_Destroyed_DIFF.dds
building,base-game,arcology base destroyed gloss,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Base_Destroyed_GLOSS.dds
building,base-game,arcology base gloss,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Base_GLOSS.dds
building,base-game,arcology beam diff,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Beam_DIFF.dds
building,base-game,arcology destroyed,arcology,.nif,,,Art/Structures/Buildings/Arcology/Arcology_Destroyed.nif
building,base-game,arcology dome2 diff,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Dome2_DIFF.dds
building,base-game,arcology dome diff,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Dome_DIFF.dds
building,base-game,arcology dome destroyed diff,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Dome_Destroyed_DIFF.dds
building,base-game,arcology dome destroyed gloss,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Dome_Destroyed_GLOSS.dds
building,base-game,arcology dome gloss,arcology,.dds,,,Art/Structures/Buildings/Arcology/Arcology_Dome_GLOSS.dds
building,base-game,arcology shielded,arcology,.nif,,,Art/Structures/Buildings/Arcology/Arcology_Shielded.nif
building,base-game,arcology mockup,arcology,.nif,,,Art/Structures/Buildings/Arcology/Arcology_mockup.nif
building,base-game,destroyed city,arcology,.dds,,,Art/Structures/Buildings/Arcology/destroyed_city.dds
building,base-game,babylonian garden diff,babylonian_garden,.dds,ancient,middle_eastern,Art/Structures/Buildings/Babylonian_Garden/Babylonian_Garden_DIFF.dds
building,base-game,babylonian garden gloss,babylonian_garden,.dds,ancient,middle_eastern,Art/Structures/Buildings/Babylonian_Garden/Babylonian_Garden_GLOSS.dds
building,base-game,babylonian garden shadow,babylonian_garden,.dds,ancient,middle_eastern,Art/Structures/Buildings/Babylonian_Garden/Babylonian_Garden_SHADOW.dds
building,base-game,babylonian garden environment land,babylonian_garden,.dds,ancient,middle_eastern,Art/Structures/Buildings/Babylonian_Garden/Babylonian_Garden_environment_land.dds
building,base-game,bio warfare labs,bio-warfare_labs,.nif,,,Art/Structures/Buildings/Bio-Warfare_Labs/Bio-Warfare_Labs.nif
building,base-game,biowarfare labs diff,bio-warfare_labs,.dds,,,Art/Structures/Buildings/Bio-Warfare_Labs/BioWarfare_Labs_DIFF.dds
building,base-game,biowarfare labs shadow,bio-warfare_labs,.dds,,,Art/Structures/Buildings/Bio-Warfare_Labs/BioWarfare_Labs_SHADOW.dds
building,base-game,byzantine hippodrome diff,byzantine_hippodrome,.dds,ancient;medieval,european,Art/Structures/Buildings/Byzantine_Hippodrome/Byzantine_Hippodrome_DIFF.dds
building,base-game,byzantine hippodrome shadow,byzantine_hippodrome,.dds,ancient;medieval,european,Art/Structures/Buildings/Byzantine_Hippodrome/Byzantine_Hippodrome_SHADOW.dds
building,base-game,cia headquarters,cia_headquarters,.nif,,,Art/Structures/Buildings/CIA_Headquarters/CIA_Headquarters.nif
building,base-game,center for disease control diff,center_for_disease_control,.dds,,,Art/Structures/Buildings/Center_for_Disease_Control/Center_for_Disease_Control-DIFF.dds
building,base-game,center for disease control,center_for_disease_control,.nif,,,Art/Structures/Buildings/Center_for_Disease_Control/Center_for_Disease_Control.nif
building,base-game,center for disease control environment,center_for_disease_control,.dds,,,Art/Structures/Buildings/Center_for_Disease_Control/Center_for_Disease_Control_Environment.dds
building,base-game,center for disease control gloss,center_for_disease_control,.dds,,,Art/Structures/Buildings/Center_for_Disease_Control/Center_for_Disease_Control_GLOSS.dds
building,base-game,center for disease control shadow,center_for_disease_control,.dds,,,Art/Structures/Buildings/Center_for_Disease_Control/Center_for_Disease_Control_SHADOW.dds
building,base-game,central park diff,central_park,.dds,,,Art/Structures/Buildings/Central_Park/Central_Park_DIFF.dds
building,base-game,central park gloss,central_park,.dds,,,Art/Structures/Buildings/Central_Park/Central_Park_GLOSS.dds
building,base-game,central park shadow,central_park,.dds,,,Art/Structures/Buildings/Central_Park/Central_Park_SHADOW.dds
building,base-game,central park environment land,central_park,.dds,,,Art/Structures/Buildings/Central_Park/Central_Park_environment_land.dds
building,base-game,christtheredeemer diff,christ_the_redeemer,.dds,,,Art/Structures/Buildings/Christ_The_Redeemer/ChristTheRedeemer_DIFF.dds
building,base-game,christtheredeemer shadow,christ_the_redeemer,.dds,,,Art/Structures/Buildings/Christ_The_Redeemer/ChristTheRedeemer_SHADOW.dds
building,base-game,road,colosseum,.dds,,,Art/Structures/Buildings/Colosseum/Road.dds
building,base-game,colosseum,colosseum,.dds,,,Art/Structures/Buildings/Colosseum/colosseum.dds
building,base-game,colosseum shadow,colosseum,.dds,,,Art/Structures/Buildings/Colosseum/colosseum_shadow.dds
building,base-game,corporationhq,corporationhq,.nif,,,Art/Structures/Buildings/CorporationHQ/CorporationHQ.nif
building,base-game,corporationhq diff,corporationhq,.dds,,,Art/Structures/Buildings/CorporationHQ/CorporationHQ_DIFF.dds
building,base-game,corporationhq gloss,corporationhq,.dds,,,Art/Structures/Buildings/CorporationHQ/CorporationHQ_GLOSS.dds
building,base-game,corporationhq shadow,corporationhq,.dds,,,Art/Structures/Buildings/CorporationHQ/CorporationHQ_Shadow.dds
building,base-game,corphqsign1 diff,corporationhq,.dds,,,Art/Structures/Buildings/CorporationHQ/corpHQsign1_DIFF.dds
building,base-game,customs house diff,customs_house,.dds,,,Art/Structures/Buildings/Customs_House/Customs_House_DIFF.dds
building,base-game,customs house shadow,customs_house,.dds,,,Art/Structures/Buildings/Customs_House/Customs_House_SHADOW.dds
building,base-game,dutchdike,dutch_dike,.nif,,european,Art/Structures/Buildings/Dutch_Dike/DutchDike.nif
building,base-game,dutch dike diff,dutch_dike,.dds,,european,Art/Structures/Buildings/Dutch_Dike/Dutch_Dike_DIFF.dds
building,base-game,ethiopianstele diff,ethiopianstele,.dds,,african,Art/Structures/Buildings/EthiopianStele/EthiopianStele_DIFF.dds
building,base-game,ethiopianstele shadow,ethiopianstele,.dds,,african,Art/Structures/Buildings/EthiopianStele/EthiopianStele_SHADOW.dds
building,base-game,christiancathedral shadowmap,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/ChristianCathedral_shadowMap.dds
building,base-game,gods cathedral an,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_An.dds
building,base-game,gods cathedral an,cathedrals,.nif,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_An.nif
building,base-game,gods cathedral enki,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Enki.dds
building,base-game,gods cathedral enki,cathedrals,.nif,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Enki.nif
building,base-game,gods cathedral enlil,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Enlil.dds
building,base-game,gods cathedral enlil,cathedrals,.nif,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Enlil.nif
building,base-game,gods cathedral inanna,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Inanna.dds
building,base-game,gods cathedral inanna,cathedrals,.nif,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Inanna.nif
building,base-game,gods cathedral ki,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Ki.dds
building,base-game,gods cathedral ki,cathedrals,.nif,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Ki.nif
building,base-game,gods cathedral nanna,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Nanna.dds
building,base-game,gods cathedral nanna,cathedrals,.nif,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Nanna.nif
building,base-game,gods cathedral utu,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Utu.dds
building,base-game,gods cathedral utu,cathedrals,.nif,,,Art/Structures/Buildings/GodsofOld/Cathedrals/Gods_cathedral_Utu.nif
building,base-game,shrine an gloss,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/shrine_An_GLOSS.dds
building,base-game,temple an diff,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/temple_An_DIFF.dds
building,base-game,temple an gloss,cathedrals,.dds,,,Art/Structures/Buildings/GodsofOld/Cathedrals/temple_An_GLOSS.dds
